timestamp,local_run_id,route_position,humanoid_class,capacity,remaining_time,role,inspected,action,action_side
2025-07-29T13:24:44.444903,0,-1,"(, )","(0,10)",720,"(, )",NN,save,unknown
2025-07-29T13:24:44.444903,0,-1,"(healthy, )","(1,10)",690,"(Child, )",NN,save,left
2025-07-29T13:24:44.447408,0,-1,"(, )","(1,10)",690,"(, )",NN,squish,unknown
2025-07-29T13:24:44.447408,0,-1,"(corpse, healthy, healthy)","(1,10)",685,"(Militant, Doctor, Child)",NN,squish,left
2025-07-29T13:24:44.449408,0,-1,"(, )","(1,10)",685,"(, )",NN,squish,unknown
2025-07-29T13:24:44.449408,0,-1,"(corpse, healthy)","(1,10)",680,"(Civilian, Militant)",NN,squish,left
2025-07-29T13:24:44.451408,0,-1,"(, )","(1,10)",680,"(, )",NN,squish,unknown
2025-07-29T13:24:44.451408,0,-1,"(zombie, corpse, healthy)","(1,10)",675,"(Doctor, Doctor, Civilian)",NN,squish,left
2025-07-29T13:24:44.453408,0,-1,"(, )","(1,10)",675,"(, )",NN,squish,unknown
2025-07-29T13:24:44.453408,0,-1,"(zombie, injured)","(1,10)",670,"(Child, Doctor)",NN,squish,left
2025-07-29T13:24:44.454408,0,-1,"(, )","(1,10)",670,"(, )",NN,squish,unknown
2025-07-29T13:24:44.454408,0,-1,"(zombie, corpse)","(1,10)",665,"(Child, Doctor)",NN,squish,left
2025-07-29T13:24:44.455412,0,-1,"(, )","(1,10)",665,"(, )",NN,save,unknown
2025-07-29T13:24:44.455412,0,-1,"(healthy, injured)","(2,10)",635,"(Civilian, Child)",NN,save,left
2025-07-29T13:24:44.457930,0,-1,"(, )","(2,10)",635,"(, )",NN,squish,unknown
2025-07-29T13:24:44.457930,0,-1,"(injured, corpse, zombie)","(2,10)",630,"(Doctor, Doctor, Civilian)",NN,squish,right
2025-07-29T13:24:44.458931,0,-1,"(, )","(2,10)",630,"(, )",NN,squish,unknown
2025-07-29T13:24:44.458931,0,-1,"(zombie, zombie)","(2,10)",625,"(Civilian, Doctor)",NN,squish,left
2025-07-29T13:24:44.460932,0,-1,"(, )","(2,10)",625,"(, )",NN,squish,unknown
2025-07-29T13:24:44.460932,0,-1,"(corpse, corpse)","(2,10)",620,"(Police, Doctor)",NN,squish,right
2025-07-29T13:24:44.462932,0,-1,"(, )","(2,10)",620,"(, )",NN,squish,unknown
2025-07-29T13:24:44.462932,0,-1,"(corpse, healthy)","(2,10)",615,"(Doctor, Police)",NN,squish,left
2025-07-29T13:24:44.465214,0,-1,"(, )","(2,10)",615,"(, )",NN,squish,unknown
2025-07-29T13:24:44.465214,0,-1,"(zombie, injured, zombie)","(2,10)",610,"(Child, Child, Child)",NN,squish,left
2025-07-29T13:24:44.467214,0,-1,"(, )","(2,10)",610,"(, )",NN,squish,unknown
2025-07-29T13:24:44.467214,0,-1,"(healthy, corpse, corpse)","(2,10)",605,"(Child, Child, Child)",NN,squish,right
2025-07-29T13:24:44.468720,0,-1,"(, )","(2,10)",605,"(, )",NN,squish,unknown
2025-07-29T13:24:44.468720,0,-1,"(corpse, corpse)","(2,10)",600,"(Civilian, Doctor)",NN,squish,right
2025-07-29T13:24:44.470747,0,-1,"(, )","(2,10)",600,"(, )",NN,save,unknown
2025-07-29T13:24:44.470747,0,-1,"(healthy, zombie, healthy)","(3,10)",570,"(Doctor, Militant, Militant)",NN,save,left
2025-07-29T13:24:44.471746,0,-1,"(, )","(3,10)",570,"(, )",NN,save,unknown
2025-07-29T13:24:44.471746,0,-1,"(healthy, healthy, zombie)","(5,10)",540,"(Civilian, Civilian, Child)",NN,save,left
2025-07-29T13:24:44.473746,0,-1,"(, )","(5,10)",540,"(, )",NN,squish,unknown
2025-07-29T13:24:44.473746,0,-1,"(corpse, corpse)","(5,10)",535,"(Civilian, Civilian)",NN,squish,right
2025-07-29T13:24:44.474746,0,-1,"(, )","(5,10)",535,"(, )",NN,save,unknown
2025-07-29T13:24:44.474746,0,-1,"(injured, healthy)","(6,10)",505,"(Doctor, Doctor)",NN,save,right
2025-07-29T13:24:44.476747,0,-1,"(, )","(6,10)",505,"(, )",NN,squish,unknown
2025-07-29T13:24:44.476747,0,-1,"(zombie, corpse, zombie, healthy)","(6,10)",500,"(Doctor, Militant, Civilian, Civilian)",NN,squish,left
2025-07-29T13:24:44.477747,0,-1,"(, )","(6,10)",500,"(, )",NN,save,unknown
2025-07-29T13:24:45.336759,0,-1,"(healthy, healthy, corpse)","(7,10)",470,"(Police, Civilian, Child)",NN,save,left
2025-07-29T13:24:45.345459,0,20,FINAL_SCORE,"(7,10)",470,SCORE:404.0,ROUTE:COMPLETE,game_end,movements_20_20
