timestamp,local_run_id,route_position,humanoid_class,capacity,remaining_time,role,inspected,action,action_side
2025-07-29T13:23:37.675438,0,-1,"(, )","(0,10)",720,"(, )",NN,save,unknown
2025-07-29T13:23:37.675438,0,-1,"(healthy, zombie)","(1,10)",690,"(Doctor, Civilian)",NN,save,left
2025-07-29T13:23:37.677984,0,-1,"(, )","(1,10)",690,"(, )",NN,squish,unknown
2025-07-29T13:23:37.677984,0,-1,"(zombie, injured, healthy)","(1,10)",685,"(Child, Civilian, Civilian)",NN,squish,left
2025-07-29T13:23:37.679986,0,-1,"(, )","(1,10)",685,"(, )",NN,squish,unknown
2025-07-29T13:23:37.679986,0,-1,"(zombie, )","(1,10)",680,"(Child, )",NN,squish,left
2025-07-29T13:23:37.680986,0,-1,"(, )","(1,10)",680,"(, )",NN,squish,unknown
2025-07-29T13:23:37.680986,0,-1,"(injured, corpse)","(1,10)",675,"(Doctor, Child)",NN,squish,right
2025-07-29T13:23:37.681986,0,-1,"(, )","(1,10)",675,"(, )",NN,save,unknown
2025-07-29T13:23:38.585050,0,-1,"(healthy, zombie, corpse)","(2,10)",645,"(Police, Civilian, Child)",NN,save,left
2025-07-29T13:23:38.586058,0,-1,"(, )","(2,10)",645,"(, )",NN,save,unknown
2025-07-29T13:23:38.586058,0,-1,"(healthy, healthy)","(3,10)",615,"(Civilian, Doctor)",NN,save,left
2025-07-29T13:23:38.587081,0,-1,"(, )","(3,10)",615,"(, )",NN,squish,unknown
2025-07-29T13:23:38.587081,0,-1,"(corpse, injured)","(3,10)",610,"(Civilian, Doctor)",NN,squish,left
2025-07-29T13:23:38.588589,0,-1,"(, )","(3,10)",610,"(, )",NN,squish,unknown
2025-07-29T13:23:38.588589,0,-1,"(, corpse)","(3,10)",605,"(, Child)",NN,squish,right
2025-07-29T13:23:38.589620,0,-1,"(, )","(3,10)",605,"(, )",NN,save,unknown
2025-07-29T13:23:38.589620,0,-1,"(healthy, healthy)","(4,10)",575,"(Child, Child)",NN,save,left
2025-07-29T13:23:38.590848,0,-1,"(, )","(4,10)",575,"(, )",NN,squish,unknown
2025-07-29T13:23:38.590848,0,-1,"(zombie, injured, corpse)","(4,10)",570,"(Civilian, Civilian, Doctor)",NN,squish,left
2025-07-29T13:23:38.591865,0,-1,"(, )","(4,10)",570,"(, )",NN,save,unknown
2025-07-29T13:23:38.591865,0,-1,"(healthy, healthy, injured)","(6,10)",540,"(Civilian, Civilian, Doctor)",NN,save,left
2025-07-29T13:23:38.592881,0,-1,"(, )","(6,10)",540,"(, )",NN,save,unknown
2025-07-29T13:23:39.106870,0,-1,"(healthy, healthy)","(7,10)",510,"(Child, Police)",NN,save,right
2025-07-29T13:23:39.108947,0,-1,"(, )","(7,10)",510,"(, )",NN,squish,unknown
2025-07-29T13:23:39.108947,0,-1,"(zombie, corpse, corpse)","(7,10)",505,"(Doctor, Militant, Child)",NN,squish,left
2025-07-29T13:23:39.110951,0,-1,"(, )","(7,10)",505,"(, )",NN,squish,unknown
2025-07-29T13:23:39.110951,0,-1,"(corpse, healthy, healthy)","(7,10)",500,"(Civilian, Militant, Child)",NN,squish,left
2025-07-29T13:23:39.112083,0,-1,"(, )","(7,10)",500,"(, )",NN,squish,unknown
2025-07-29T13:23:39.112083,0,-1,"(zombie, corpse)","(7,10)",495,"(Police, Doctor)",NN,squish,left
2025-07-29T13:23:39.113084,0,-1,"(, )","(7,10)",495,"(, )",NN,squish,unknown
2025-07-29T13:23:39.113084,0,-1,"(zombie, zombie, corpse)","(7,10)",490,"(Police, Police, Police)",NN,squish,left
2025-07-29T13:23:39.114231,0,-1,"(, )","(7,10)",490,"(, )",NN,squish,unknown
2025-07-29T13:23:39.114231,0,-1,"(corpse, healthy, zombie)","(7,10)",485,"(Civilian, Doctor, Child)",NN,squish,left
2025-07-29T13:23:39.114231,0,-1,"(, )","(7,10)",485,"(, )",NN,squish,unknown
2025-07-29T13:23:39.114231,0,-1,"(corpse, corpse, healthy)","(7,10)",480,"(Civilian, Doctor, Civilian)",NN,squish,right
2025-07-29T13:23:39.115614,0,-1,"(, )","(7,10)",480,"(, )",NN,squish,unknown
2025-07-29T13:23:39.115614,0,-1,"(zombie, healthy)","(7,10)",475,"(Doctor, Civilian)",NN,squish,left
2025-07-29T13:23:39.117119,0,-1,"(, )","(7,10)",475,"(, )",NN,squish,unknown
2025-07-29T13:23:39.117119,0,-1,"(corpse, healthy)","(7,10)",470,"(Civilian, Doctor)",NN,squish,left
2025-07-29T13:23:39.125530,0,20,FINAL_SCORE,"(7,10)",470,SCORE:354.0,ROUTE:COMPLETE,game_end,movements_20_20
