timestamp,local_run_id,route_position,humanoid_class,capacity,remaining_time,role,inspected,action,action_side
2025-07-29T13:23:10.435197,0,-1,"(, )","(0,10)",720,"(, )",NN,squish,unknown
2025-07-29T13:23:10.435197,0,-1,"(corpse, corpse, zombie)","(0,10)",715,"(Child, Police, Civilian)",NN,squish,right
2025-07-29T13:23:10.436705,0,-1,"(, )","(0,10)",715,"(, )",NN,squish,unknown
2025-07-29T13:23:10.436705,0,-1,"(zombie, corpse)","(0,10)",710,"(Child, Doctor)",NN,squish,left
2025-07-29T13:23:10.438724,0,-1,"(, )","(0,10)",710,"(, )",NN,save,unknown
2025-07-29T13:23:11.966955,0,-1,"(healthy, healthy)","(1,10)",680,"(Police, Police)",NN,save,left
2025-07-29T13:23:11.968955,0,-1,"(, )","(1,10)",680,"(, )",NN,squish,unknown
2025-07-29T13:23:11.968955,0,-1,"(zombie, zombie, corpse)","(1,10)",675,"(Police, Child, Child)",NN,squish,left
2025-07-29T13:23:11.969955,0,-1,"(, )","(1,10)",675,"(, )",NN,squish,unknown
2025-07-29T13:23:11.969955,0,-1,"(zombie, zombie)","(1,10)",670,"(Civilian, Civilian)",NN,squish,left
2025-07-29T13:23:11.970954,0,-1,"(, )","(1,10)",670,"(, )",NN,squish,unknown
2025-07-29T13:23:11.970954,0,-1,"(zombie, healthy, zombie, healthy)","(1,10)",665,"(Doctor, Child, Militant, Militant)",NN,squish,left
2025-07-29T13:23:11.970954,0,-1,"(, )","(1,10)",665,"(, )",NN,squish,unknown
2025-07-29T13:23:11.970954,0,-1,"(zombie, injured)","(1,10)",660,"(Child, Doctor)",NN,squish,left
2025-07-29T13:23:11.971954,0,-1,"(, )","(1,10)",660,"(, )",NN,save,unknown
2025-07-29T13:23:11.971954,0,-1,"(healthy, healthy, healthy, healthy)","(3,10)",630,"(Civilian, Civilian, Civilian, Child)",NN,save,left
2025-07-29T13:23:11.972954,0,-1,"(, )","(3,10)",630,"(, )",NN,squish,unknown
2025-07-29T13:23:11.972954,0,-1,"(corpse, injured, healthy)","(3,10)",625,"(Civilian, Child, Civilian)",NN,squish,left
2025-07-29T13:23:11.973956,0,-1,"(, )","(3,10)",625,"(, )",NN,squish,unknown
2025-07-29T13:23:11.973956,0,-1,"(healthy, healthy, corpse)","(3,10)",620,"(Child, Doctor, Doctor)",NN,squish,right
2025-07-29T13:23:11.974958,0,-1,"(, )","(3,10)",620,"(, )",NN,squish,unknown
2025-07-29T13:23:11.974958,0,-1,"(zombie, healthy, healthy)","(3,10)",615,"(Child, Child, Civilian)",NN,squish,left
2025-07-29T13:23:11.975958,0,-1,"(, )","(3,10)",615,"(, )",NN,save,unknown
2025-07-29T13:23:11.975958,0,-1,"(healthy, zombie)","(4,10)",585,"(Civilian, Doctor)",NN,save,left
2025-07-29T13:23:11.976958,0,-1,"(, )","(4,10)",585,"(, )",NN,save,unknown
2025-07-29T13:23:11.976958,0,-1,"(healthy, healthy, healthy, healthy)","(6,10)",555,"(Doctor, Civilian, Doctor, Child)",NN,save,left
2025-07-29T13:23:11.977957,0,-1,"(, )","(6,10)",555,"(, )",NN,save,unknown
2025-07-29T13:23:11.977957,0,-1,"(healthy, healthy, healthy)","(8,10)",525,"(Civilian, Child, Civilian)",NN,save,left
2025-07-29T13:23:11.978957,0,-1,"(, )","(8,10)",525,"(, )",NN,squish,unknown
2025-07-29T13:23:11.978957,0,-1,"(healthy, corpse)","(8,10)",520,"(Militant, Doctor)",NN,squish,right
2025-07-29T13:23:11.978957,0,-1,"(, )","(8,10)",520,"(, )",NN,squish,unknown
2025-07-29T13:23:11.978957,0,-1,"(corpse, zombie, healthy)","(8,10)",515,"(Police, Civilian, Civilian)",NN,squish,left
2025-07-29T13:23:11.979958,0,-1,"(, )","(8,10)",515,"(, )",NN,squish,unknown
2025-07-29T13:23:11.981010,0,-1,"(zombie, corpse, healthy)","(8,10)",510,"(Civilian, Doctor, Civilian)",NN,squish,left
2025-07-29T13:23:11.982064,0,-1,"(, )","(8,10)",510,"(, )",NN,save,unknown
2025-07-29T13:23:11.982064,0,-1,"(healthy, healthy)","(9,10)",480,"(Doctor, Militant)",NN,save,left
2025-07-29T13:23:11.983135,0,-1,"(, )","(9,10)",480,"(, )",NN,squish,unknown
2025-07-29T13:23:11.983135,0,-1,"(healthy, corpse)","(9,10)",475,"(Militant, Doctor)",NN,squish,right
2025-07-29T13:23:11.984642,0,-1,"(, )","(9,10)",475,"(, )",NN,squish,unknown
2025-07-29T13:23:11.984642,0,-1,"(injured, corpse, zombie)","(9,10)",470,"(Doctor, Child, Civilian)",NN,squish,right
2025-07-29T13:23:11.992122,0,20,FINAL_SCORE,"(9,10)",470,SCORE:424.0,ROUTE:COMPLETE,game_end,movements_20_20
