timestamp,local_run_id,route_position,humanoid_class,capacity,remaining_time,role,inspected,action,action_side
2025-07-29T13:23:51.608969,0,-1,"(, )","(0,10)",720,"(, )",NN,squish,unknown
2025-07-29T13:23:51.608969,0,-1,"(corpse, healthy, healthy)","(0,10)",715,"(Civilian, Child, Civilian)",NN,squish,left
2025-07-29T13:23:51.610476,0,-1,"(, )","(0,10)",715,"(, )",NN,save,unknown
2025-07-29T13:23:52.389977,0,-1,"(healthy, healthy, healthy)","(2,10)",685,"(Police, Child, Police)",NN,save,left
2025-07-29T13:23:52.392070,0,-1,"(, )","(2,10)",685,"(, )",NN,squish,unknown
2025-07-29T13:23:52.392070,0,-1,"(zombie, healthy, healthy)","(2,10)",680,"(Doctor, Child, Police)",NN,squish,left
2025-07-29T13:23:52.393074,0,-1,"(, )","(2,10)",680,"(, )",NN,squish,unknown
2025-07-29T13:23:52.393074,0,-1,"(corpse, zombie)","(2,10)",675,"(Civilian, Doctor)",NN,squish,left
2025-07-29T13:23:52.394082,0,-1,"(, )","(2,10)",675,"(, )",NN,squish,unknown
2025-07-29T13:23:52.394082,0,-1,"(corpse, healthy, corpse)","(2,10)",670,"(Civilian, Militant, Civilian)",NN,squish,right
2025-07-29T13:23:52.395102,0,-1,"(, )","(2,10)",670,"(, )",NN,squish,unknown
2025-07-29T13:23:52.395102,0,-1,"(corpse, zombie)","(2,10)",665,"(Civilian, Militant)",NN,squish,left
2025-07-29T13:23:52.396109,0,-1,"(, )","(2,10)",665,"(, )",NN,save,unknown
2025-07-29T13:23:52.396109,0,-1,"(healthy, injured, zombie)","(3,10)",635,"(Child, Child, Child)",NN,save,left
2025-07-29T13:23:52.397603,0,-1,"(, )","(3,10)",635,"(, )",NN,squish,unknown
2025-07-29T13:23:52.397603,0,-1,"(zombie, zombie)","(3,10)",630,"(Civilian, Civilian)",NN,squish,left
2025-07-29T13:23:52.398616,0,-1,"(, )","(3,10)",630,"(, )",NN,save,unknown
2025-07-29T13:23:52.398616,0,-1,"(healthy, zombie)","(4,10)",600,"(Civilian, Civilian)",NN,save,left
2025-07-29T13:23:52.399656,0,-1,"(, )","(4,10)",600,"(, )",NN,save,unknown
2025-07-29T13:23:52.951183,0,-1,"(healthy, healthy)","(5,10)",570,"(Police, Militant)",NN,save,left
2025-07-29T13:23:52.952691,0,-1,"(, )","(5,10)",570,"(, )",NN,save,unknown
2025-07-29T13:23:52.952691,0,-1,"(healthy, zombie)","(6,10)",540,"(Child, Child)",NN,save,left
2025-07-29T13:23:52.953708,0,-1,"(, )","(6,10)",540,"(, )",NN,save,unknown
2025-07-29T13:23:52.953708,0,-1,"(healthy, healthy, healthy)","(7,10)",510,"(Doctor, Civilian, Child)",NN,save,left
2025-07-29T13:23:52.954740,0,-1,"(, )","(7,10)",510,"(, )",NN,save,unknown
2025-07-29T13:23:52.954740,0,-1,"(corpse, zombie, healthy)","(8,10)",480,"(Child, Civilian, Civilian)",NN,save,right
2025-07-29T13:23:52.955739,0,-1,"(, )","(8,10)",480,"(, )",NN,save,unknown
2025-07-29T13:23:52.955739,0,-1,"(healthy, healthy)","(9,10)",450,"(Child, Police)",NN,save,left
2025-07-29T13:23:52.956739,0,-1,"(, )","(9,10)",450,"(, )",NN,squish,unknown
2025-07-29T13:23:52.957739,0,-1,"(corpse, healthy)","(9,10)",445,"(Civilian, Child)",NN,squish,left
2025-07-29T13:23:52.958739,0,-1,"(, )","(9,10)",445,"(, )",NN,squish,unknown
2025-07-29T13:23:52.958739,0,-1,"(injured, corpse)","(9,10)",440,"(Civilian, Civilian)",NN,squish,right
2025-07-29T13:23:52.959739,0,-1,"(healthy, healthy, injured)","(9,10)",440,"(Child, Doctor, Doctor)",NN,scram,both
2025-07-29T13:23:52.959739,0,-1,"(healthy, healthy, injured)","(0,10)",320,"(Child, Doctor, Doctor)",NN,scram,both
2025-07-29T13:23:52.960739,0,-1,"(, )","(0,10)",320,"(, )",NN,squish,unknown
2025-07-29T13:23:52.960739,0,-1,"(zombie, injured, )","(0,10)",315,"(Civilian, Civilian, )",NN,squish,left
2025-07-29T13:23:52.961739,0,-1,"(, )","(0,10)",315,"(, )",NN,save,unknown
2025-07-29T13:23:52.961739,0,-1,"(healthy, healthy)","(1,10)",285,"(Civilian, Child)",NN,save,left
2025-07-29T13:23:52.961739,0,-1,"(, )","(1,10)",285,"(, )",NN,save,unknown
2025-07-29T13:23:52.961739,0,-1,"(healthy, healthy)","(2,10)",255,"(Child, Police)",NN,save,left
2025-07-29T13:23:52.971503,0,20,FINAL_SCORE,"(2,10)",255,SCORE:341.0,ROUTE:COMPLETE,game_end,movements_20_20
