timestamp,local_run_id,route_position,humanoid_class,capacity,remaining_time,role,inspected,action,action_side
2025-07-29T13:28:40.825647,0,-1,"(, )","(0,10)",720,"(, )",NN,squish,unknown
2025-07-29T13:28:40.825647,0,-1,"(zombie, corpse, zombie)","(0,10)",715,"(Doctor, Militant, Doctor)",NN,squish,left
2025-07-29T13:28:40.826652,0,-1,"(, )","(0,10)",715,"(, )",NN,save,unknown
2025-07-29T13:28:40.826652,0,-1,"(healthy, healthy, healthy)","(2,10)",685,"(Doctor, Civilian, Police)",NN,save,left
2025-07-29T13:28:40.828761,0,-1,"(, )","(2,10)",685,"(, )",NN,save,unknown
2025-07-29T13:28:40.828761,0,-1,"(healthy, healthy, healthy)","(4,10)",655,"(Civilian, Civilian, Civilian)",NN,save,left
2025-07-29T13:28:40.829787,0,-1,"(, )","(4,10)",655,"(, )",NN,squish,unknown
2025-07-29T13:28:40.829787,0,-1,"(corpse, healthy)","(4,10)",650,"(Civilian, Doctor)",NN,squish,left
2025-07-29T13:28:40.830805,0,-1,"(, )","(4,10)",650,"(, )",NN,save,unknown
2025-07-29T13:28:40.830805,0,-1,"(healthy, zombie, zombie)","(6,10)",620,"(Militant, Child, Child)",NN,save,left
2025-07-29T13:28:40.832810,0,-1,"(, )","(6,10)",620,"(, )",NN,squish,unknown
2025-07-29T13:28:40.832810,0,-1,"(corpse, healthy, zombie)","(6,10)",615,"(Civilian, Militant, Child)",NN,squish,left
2025-07-29T13:28:40.835459,0,-1,"(, )","(6,10)",615,"(, )",NN,squish,unknown
2025-07-29T13:28:40.835459,0,-1,"(zombie, corpse)","(6,10)",610,"(Child, Doctor)",NN,squish,left
2025-07-29T13:28:40.836459,0,-1,"(, )","(6,10)",610,"(, )",NN,squish,unknown
2025-07-29T13:28:40.836459,0,-1,"(zombie, zombie, zombie)","(6,10)",605,"(Child, Doctor, Civilian)",NN,squish,left
2025-07-29T13:28:40.837459,0,-1,"(, )","(6,10)",605,"(, )",NN,squish,unknown
2025-07-29T13:28:40.837459,0,-1,"(zombie, corpse, corpse)","(6,10)",600,"(Doctor, Police, Civilian)",NN,squish,left
2025-07-29T13:28:40.838459,0,-1,"(, )","(6,10)",600,"(, )",NN,save,unknown
2025-07-29T13:28:40.838459,0,-1,"(healthy, )","(7,10)",570,"(Civilian, )",NN,save,left
2025-07-29T13:28:40.839459,0,-1,"(, )","(7,10)",570,"(, )",NN,squish,unknown
2025-07-29T13:28:40.839459,0,-1,"(zombie, corpse)","(7,10)",565,"(Child, Police)",NN,squish,left
2025-07-29T13:28:40.840459,0,-1,"(, )","(7,10)",565,"(, )",NN,squish,unknown
2025-07-29T13:28:40.840459,0,-1,"(corpse, corpse)","(7,10)",560,"(Doctor, Child)",NN,squish,right
2025-07-29T13:28:40.841464,0,-1,"(, )","(7,10)",560,"(, )",NN,save,unknown
2025-07-29T13:28:40.841464,0,-1,"(healthy, healthy, corpse)","(8,10)",530,"(Doctor, Civilian, Child)",NN,save,left
2025-07-29T13:28:40.843459,0,-1,"(, )","(8,10)",530,"(, )",NN,save,unknown
2025-07-29T13:28:40.843459,0,-1,"(healthy, healthy)","(9,10)",500,"(Child, Doctor)",NN,save,left
2025-07-29T13:28:40.844459,0,-1,"(healthy, zombie)","(9,10)",500,"(Civilian, Child)",NN,scram,both
2025-07-29T13:28:40.844459,0,-1,"(healthy, zombie)","(0,10)",380,"(Civilian, Child)",NN,scram,both
2025-07-29T13:28:40.845964,0,-1,"(, )","(0,10)",380,"(, )",NN,squish,unknown
2025-07-29T13:28:40.845964,0,-1,"(corpse, healthy)","(0,10)",375,"(Child, Civilian)",NN,squish,left
2025-07-29T13:28:40.846965,0,-1,"(, )","(0,10)",375,"(, )",NN,save,unknown
2025-07-29T13:28:40.846965,0,-1,"(healthy, healthy)","(1,10)",345,"(Civilian, Police)",NN,save,left
2025-07-29T13:28:40.847965,0,-1,"(, )","(1,10)",345,"(, )",NN,save,unknown
2025-07-29T13:28:40.847965,0,-1,"(healthy, zombie)","(2,10)",315,"(Civilian, Child)",NN,save,left
2025-07-29T13:28:40.848965,0,-1,"(, )","(2,10)",315,"(, )",NN,save,unknown
2025-07-29T13:28:40.848965,0,-1,"(healthy, healthy)","(3,10)",285,"(Civilian, Police)",NN,save,left
2025-07-29T13:28:40.849965,0,-1,"(, )","(3,10)",285,"(, )",NN,squish,unknown
2025-07-29T13:28:40.849965,0,-1,"(corpse, zombie, healthy, corpse)","(3,10)",280,"(Child, Civilian, Civilian, Doctor)",NN,squish,left
2025-07-29T13:28:40.859484,0,20,FINAL_SCORE,"(3,10)",280,SCORE:386.0,ROUTE:COMPLETE,game_end,movements_20_20
